client_ts,market_ticker,seq,price,delta,side,msg_type
1755012376155,KXMLBGAME-25AUG12TBATH-TB,19335,34,30000,no,delta
1755012376166,KXMLBGAME-25AUG12BOSHOU-BOS,19336,31,-2700,yes,delta
1755012376166,KXMLBGAME-25AUG12LADLAA-LAD,19337,61,-3000,yes,delta
1755012376166,KXMLBGAME-25AUG12TBATH-TB,19338,25,300,no,delta
1755012376197,KXMLBGAME-25AUG12ATLNYM-ATL,19339,25,300,yes,delta
1755012376244,KXMLBGAME-25AUG12ATLNYM-ATL,19340,55,3000,no,delta
1755012376265,KXMLBGAME-25AUG12BOSHOU-BOS,19341,38,-30000,no,delta
1755012376265,KXMLBGAME-25AUG12ATLNYM-ATL,19342,53,10000,no,delta
1755012376296,KXMLBGAME-25AUG12PITMIL-MIL,19343,34,300,yes,delta
1755012376336,KXMLBGAME-25AUG12PITMIL-MIL,19344,53,3000,yes,delta
1755012376336,KXMLBGAME-25AUG12PITMIL-MIL,19345,27,300,no,delta
1755012376505,KXMLBGAME-25AUG12PITMIL-MIL,19346,19,300,yes,delta
1755012376505,KXMLBGAME-25AUG12PITMIL-MIL,19347,34,30000,no,delta
1755012376505,KXMLBGAME-25AUG12PITMIL-MIL,19348,26,10000,no,delta
1755012376545,KXMLBGAME-25AUG12TBATH-TB,19349,31,300,no,delta
1755012376545,KXMLBGAME-25AUG12PITMIL-MIL,19350,43,10000,no,delta
1755012376596,KXMLBGAME-25AUG12MIACLE-CLE,19351,43,-3000,no,delta
1755012376597,KXMLBGAME-25AUG12MIACLE-CLE,19352,38,-2700,yes,delta
1755012376597,KXMLBGAME-25AUG12MIACLE-CLE,19353,40,-30000,yes,delta
1755012376597,KXMLBGAME-25AUG12MIACLE-CLE,19354,36,-300,yes,delta
1755012376597,KXMLBGAME-25AUG12MIACLE-MIA,19355,35,-10000,no,delta
1755012376635,KXMLBGAME-25AUG12TBATH-ATH,19356,19,300,yes,delta
1755012376675,KXMLBGAME-25AUG12SEABAL-BAL,19357,20,-10000,yes,delta
1755012376675,KXMLBGAME-25AUG12CHCTOR-TOR,19358,19,-300,yes,delta
1755012376675,KXMLBGAME-25AUG12BOSHOU-HOU,19359,36,-30000,yes,delta
1755012376675,KXMLBGAME-25AUG12BOSHOU-HOU,19360,51,-3000,yes,delta
1755012376675,KXMLBGAME-25AUG12BOSHOU-HOU,19361,49,-10000,yes,delta
1755012376675,KXMLBGAME-25AUG12CHCTOR-TOR,19362,36,-30000,yes,delta
1755012376675,KXMLBGAME-25AUG12CHCTOR-TOR,19363,51,-10000,yes,delta
1755012376695,KXMLBGAME-25AUG12WSHKC-WSH,19364,9,-300,yes,delta
1755012376695,KXMLBGAME-25AUG12WSHKC-WSH,19365,44,-10000,no,delta
1755012376695,KXMLBGAME-25AUG12WSHKC-WSH,19366,62,-3000,no,delta
1755012376695,KXMLBGAME-25AUG12WSHKC-WSH,19367,36,-300,no,delta
1755012377144,KXMLBGAME-25AUG12CHCTOR-CHC,19368,32,2700,yes,delta
1755012377165,KXMLBGAME-25AUG12MIACLE-MIA,19369,32,30000,yes,delta
1755012377186,KXMLBGAME-25AUG12SEABAL-SEA,19370,39,3000,no,delta
1755012377186,KXMLBGAME-25AUG12SEABAL-BAL,19371,58,10000,no,delta
1755012377246,KXMLBGAME-25AUG12LADLAA-LAD,19372,19,-300,yes,delta
1755012377246,KXMLBGAME-25AUG12LADLAA-LAD,19373,18,-10000,no,delta
1755012377246,KXMLBGAME-25AUG12LADLAA-LAD,19374,6,-300,no,delta
1755012377246,KXMLBGAME-25AUG12LADLAA-LAD,19375,37,-3000,no,delta
1755012377246,KXMLBGAME-25AUG12LADLAA-LAD,19376,23,-2700,no,delta
1755012377246,KXMLBGAME-25AUG12LADLAA-LAD,19377,28,-30000,no,delta
1755012377255,KXMLBGAME-25AUG12PITMIL-MIL,19378,21,300,no,delta
1755012377255,KXMLBGAME-25AUG12PHICIN-PHI,19379,19,-300,yes,delta
1755012377255,KXMLBGAME-25AUG12LADLAA-LAA,19380,21,-2700,yes,delta
1755012377265,KXMLBGAME-25AUG12SEABAL-BAL,19381,36,300,no,delta
1755012377265,KXMLBGAME-25AUG12LADLAA-LAA,19382,36,-300,no,delta
1755012377265,KXMLBGAME-25AUG12SDSF-SD,19383,32,-2700,yes,delta
1755012377335,KXMLBGAME-25AUG12LADLAA-LAD,19384,57,-700,yes,delta
1755012377406,KXMLBGAME-25AUG12PHICIN-CIN,19385,44,-30000,no,delta
1755012377406,KXMLBGAME-25AUG12PITMIL-MIL,19386,42,-200,no,delta
1755012377406,KXMLBGAME-25AUG12PITMIL-MIL,19387,44,200,no,delta
1755012377406,KXMLBGAME-25AUG12LADLAA-LAD,19388,62,700,yes,delta
1755012377445,KXMLBGAME-25AUG12PHICIN-CIN,19389,39,-10000,yes,delta
1755012377445,KXMLBGAME-25AUG12PHICIN-PHI,19390,39,-10000,no,delta
1755012377445,KXMLBGAME-25AUG12PHICIN-PHI,19391,40,-3000,no,delta
